net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net2,5600,0.287782,0.141101,0.146682,0.009,55.606,1.000
Net2,5800,0.228346,0.105200,0.123147,0.010,57.523,1.000
Net2,6000,0.410865,0.299939,0.110926,0.016,59.747,1.000
Net2,6200,0.220458,0.106964,0.113494,0.010,61.911,1.000
Net2,6400,0.239876,0.136148,0.103729,0.009,63.806,1.000
Net2,6600,0.224231,0.110451,0.113780,0.009,65.709,1.000
Net2,6800,0.266900,0.162529,0.104371,0.009,67.596,1.000
Net2,7000,0.265315,0.175319,0.089996,0.009,69.504,1.000
Net2,7200,0.352504,0.263115,0.089390,0.011,71.657,1.000
Net2,7400,0.208120,0.116486,0.091634,0.009,73.827,1.000
Net2,7600,0.199886,0.115680,0.084206,0.009,75.736,1.000
Net2,7800,0.177462,0.099179,0.078282,0.009,77.619,1.000
Net2,8000,0.200838,0.113755,0.087082,0.009,79.535,1.000
Net2,8200,0.156645,0.074173,0.082473,0.009,81.452,1.000
Net2,8400,0.171198,0.097060,0.074138,0.011,83.532,1.000
Net2,8600,0.129116,0.065196,0.063920,0.009,85.749,1.000
Net2,8800,0.190550,0.126519,0.064030,0.009,87.655,1.000
Net2,9000,0.156643,0.098266,0.058377,0.009,89.554,1.000
Net2,9200,0.218288,0.163291,0.054997,0.009,91.496,1.000
Net2,9400,0.154696,0.091783,0.062912,0.009,93.405,1.000
Net2,9600,0.118770,0.066723,0.052048,0.011,95.482,1.000
Net2,9800,0.123924,0.074388,0.049536,0.010,97.721,1.000
Net2,10000,0.113092,0.059928,0.053165,0.009,99.617,1.000
Net2,10200,0.111065,0.065217,0.045848,0.009,101.503,1.000
Net2,10400,0.124223,0.069052,0.055171,0.009,103.416,1.000
Net2,10600,0.130476,0.074404,0.056072,0.009,105.321,1.000
Net2,10800,0.109569,0.060184,0.049384,0.012,107.388,1.000
Net2,11000,0.118681,0.074921,0.043760,0.009,109.627,1.000
Net2,11200,0.127224,0.073314,0.053910,0.009,111.525,1.000
Net2,11400,0.101057,0.052073,0.048984,0.009,113.425,1.000
Net2,11600,0.118811,0.082967,0.035843,0.010,115.322,1.000
Net2,11800,0.128478,0.077751,0.050728,0.009,117.206,1.000
Net2,12000,0.103434,0.058957,0.044477,0.011,119.220,1.000
Net2,12200,0.100161,0.056305,0.043857,0.009,121.523,1.000
Net2,12400,0.097645,0.052884,0.044761,0.009,123.440,1.000
Net2,12600,0.099499,0.052419,0.047080,0.009,125.316,1.000
Net2,12800,0.093212,0.049989,0.043223,0.009,127.223,1.000
Net2,13000,0.082644,0.036817,0.045827,0.009,129.145,1.000
Net2,13200,0.091298,0.045128,0.046170,0.012,131.134,1.000
Net2,13400,0.107574,0.061633,0.045941,0.009,133.470,1.000
Net2,13600,0.082861,0.039019,0.043842,0.009,135.395,1.000
Net2,13800,0.070586,0.031515,0.039071,0.009,137.309,1.000
Net2,14000,0.081531,0.041813,0.039717,0.009,139.215,1.000
Net2,14200,0.081961,0.034227,0.047734,0.009,141.100,1.000
Net2,14400,0.083890,0.042078,0.041812,0.020,143.019,1.000
Net2,14600,0.085149,0.042980,0.042169,0.009,145.402,1.000
Net2,14800,0.074864,0.032980,0.041884,0.009,147.307,1.000
Net2,15000,0.076100,0.038317,0.037783,0.009,149.199,1.000
Net2,15200,0.073710,0.034516,0.039193,0.009,151.127,1.000
Net2,15400,0.068727,0.030767,0.037960,0.009,153.003,1.000
Net2,15600,0.075172,0.035709,0.039462,0.009,154.903,1.000
Net2,15800,0.064742,0.026077,0.038665,0.009,157.324,1.000
Net2,16000,0.082684,0.042675,0.040009,0.010,159.234,1.000
Net2,16200,0.078611,0.040859,0.037752,0.011,161.132,1.000
Net2,16400,0.062921,0.030845,0.032076,0.009,163.026,1.000
Net2,16600,0.068188,0.032822,0.035366,0.009,164.942,1.000
Net2,16800,0.064675,0.030325,0.034350,0.009,166.851,1.000
Net2,17000,0.064691,0.029183,0.035509,0.011,169.273,1.000
Net2,17200,0.066261,0.030627,0.035633,0.009,171.191,1.000
Net2,17400,0.064287,0.027700,0.036587,0.009,173.072,1.000
Net2,17600,0.064230,0.029107,0.035122,0.011,174.960,1.000
Net2,17800,0.061012,0.032393,0.028620,0.009,176.874,1.000
Net2,18000,0.065357,0.028169,0.037188,0.009,178.758,1.000
Net2,18200,0.065904,0.025389,0.040516,0.009,181.195,1.000
Net2,18400,0.078933,0.044112,0.034820,0.009,183.092,1.000
Net2,18600,0.058584,0.026531,0.032053,0.009,184.993,1.000
Net2,18800,0.060791,0.026973,0.033817,0.010,186.886,1.000
Net2,19000,0.065536,0.028772,0.036763,0.009,188.765,1.000
Net2,19200,0.064006,0.029954,0.034052,0.009,190.673,1.000
Net2,19400,0.070425,0.031056,0.039369,0.014,193.098,1.000
Net2,19600,0.064744,0.027536,0.037208,0.011,195.043,1.000
Net2,19800,0.068812,0.029641,0.039172,0.009,196.940,1.000
Net2,20000,0.060952,0.028820,0.032132,0.009,198.846,1.000
Net3,1,2673.184082,2673.164551,0.019489,0.012,0.012,1.000
Net3,200,72.546043,56.305691,16.240355,0.010,1.932,1.000
Net3,400,16.444128,7.936030,8.508098,0.010,3.853,1.000
Net3,600,6.643389,2.589416,4.053972,0.015,6.243,1.000
Net3,800,4.282185,1.771863,2.510322,0.009,8.204,1.000
Net3,1000,3.502774,1.488767,2.014007,0.011,10.124,1.000
Net3,1200,2.512155,0.862767,1.649388,0.009,12.076,1.000
Net3,1400,2.166494,0.680573,1.485921,0.009,13.997,1.000
Net3,1600,2.135476,0.729196,1.406280,0.009,15.918,1.000
Net3,1800,1.938837,0.437623,1.501214,0.015,18.285,1.000
Net3,2000,2.396050,1.059894,1.336156,0.009,20.250,1.000
Net3,2200,1.725577,0.408545,1.317032,0.009,22.175,1.000
Net3,2400,1.771688,0.478789,1.292899,0.009,24.086,1.000
Net3,2600,1.616034,0.369146,1.246888,0.009,25.995,1.000
Net3,2800,1.436717,0.339485,1.097232,0.009,27.940,1.000
Net3,3000,1.346195,0.227592,1.118603,0.015,30.279,1.000
Net3,3200,1.273440,0.253221,1.020219,0.009,32.251,1.000
Net3,3400,1.359330,0.250906,1.108424,0.011,34.170,1.000
Net3,3600,1.187653,0.205455,0.982197,0.012,36.109,1.000
Net3,3800,1.165295,0.238115,0.927179,0.010,38.087,1.000
Net3,4000,1.186476,0.341208,0.845268,0.009,40.045,1.000
Net3,4200,1.008532,0.185094,0.823438,0.016,42.513,1.000
Net3,4400,1.154042,0.309225,0.844817,0.009,44.459,1.000
Net3,4600,0.957226,0.217318,0.739908,0.009,46.416,1.000
Net3,4800,1.092357,0.357956,0.734401,0.009,48.352,1.000
Net3,5000,0.823126,0.201966,0.621161,0.009,50.322,1.000
