net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net2,7000,0.052924,0.024347,0.038103,0.010,76.063,0.750
Net2,7200,0.098292,0.067912,0.040506,0.010,78.131,0.750
Net2,7400,0.054965,0.024940,0.040032,0.010,80.151,0.750
Net2,7600,0.053348,0.024582,0.038354,0.010,82.183,0.750
Net2,7800,0.052766,0.027200,0.034088,0.011,84.264,0.750
Net2,8000,0.055367,0.029295,0.034763,0.014,86.511,0.750
Net2,8200,0.050443,0.025313,0.033507,0.014,88.988,0.750
Net2,8400,0.067078,0.038068,0.038679,0.010,91.091,0.750
Net2,8600,0.064604,0.036969,0.036847,0.010,93.169,0.750
Net2,8800,0.052308,0.027505,0.033071,0.010,95.259,0.750
Net2,9000,0.109604,0.085482,0.032163,0.010,97.356,0.750
Net2,9200,0.063054,0.039021,0.032045,0.016,99.917,0.750
Net2,9400,0.050070,0.026081,0.031985,0.010,102.076,0.750
Net2,9600,0.046692,0.022342,0.032467,0.009,104.106,0.750
Net2,9800,0.073448,0.051964,0.028645,0.010,106.175,0.750
Net2,10000,0.041463,0.017295,0.032223,0.010,108.279,0.750
Net2,10200,0.062732,0.040507,0.029633,0.014,110.509,0.750
Net2,10400,0.040442,0.020223,0.026959,0.010,113.012,0.750
Net2,10600,0.054684,0.031569,0.030821,0.011,115.094,0.750
Net2,10800,0.042657,0.022082,0.027434,0.011,117.184,0.750
Net2,11000,0.052881,0.029853,0.030703,0.010,119.192,0.750
Net2,11200,0.050698,0.026691,0.032009,0.010,121.221,0.750
Net2,11400,0.042873,0.021079,0.029058,0.013,123.582,0.750
Net2,11600,0.040483,0.019368,0.028153,0.010,125.856,0.750
Net2,11800,0.059909,0.038648,0.028348,0.010,127.881,0.750
Net2,12000,0.039630,0.018842,0.027718,0.010,129.905,0.750
Net2,12200,0.049147,0.029147,0.026667,0.010,131.949,0.750
Net2,12400,0.036580,0.016443,0.026850,0.010,133.985,0.750
Net2,12600,0.038316,0.018077,0.026987,0.010,136.549,0.750
Net2,12800,0.037635,0.017353,0.027043,0.010,138.614,0.750
Net2,13000,0.044762,0.024139,0.027498,0.010,140.661,0.750
Net2,13200,0.035779,0.014683,0.028128,0.010,142.686,0.750
Net2,13400,0.037367,0.017590,0.026368,0.010,144.720,0.750
Net2,13600,0.038776,0.019038,0.026317,0.012,146.919,0.750
Net2,13800,0.035296,0.015389,0.026543,0.010,149.347,0.750
Net2,14000,0.038901,0.020088,0.025085,0.010,151.382,0.750
Net2,14200,0.035462,0.015885,0.026102,0.012,153.435,0.750
Net2,14400,0.033136,0.014645,0.024655,0.015,155.479,0.750
Net2,14600,0.036250,0.016573,0.026237,0.010,157.489,0.750
Net2,14800,0.034861,0.015925,0.025248,0.013,159.858,0.750
Net2,15000,0.034944,0.015406,0.026050,0.010,162.145,0.750
Net2,15200,0.034165,0.016585,0.023441,0.011,164.142,0.750
Net2,15400,0.032979,0.014744,0.024313,0.010,166.177,0.750
Net2,15600,0.033471,0.015431,0.024053,0.010,168.227,0.750
Net2,15800,0.034226,0.015843,0.024512,0.010,170.292,0.750
Net2,16000,0.033859,0.016038,0.023761,0.010,172.849,0.750
Net2,16200,0.033642,0.016417,0.022966,0.010,174.908,0.750
