net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net11(),31800,0.016440,0.013914,0.002526,0.020,666.070,1.000
Net11(),32000,0.029336,0.026844,0.002492,0.021,670.663,1.000
Net11(),32200,0.010137,0.007498,0.002638,0.027,674.669,1.000
Net11(),32400,0.013077,0.010409,0.002668,0.019,678.645,1.000
Net11(),32600,0.009886,0.007567,0.002319,0.019,683.214,1.000
Net11(),32800,0.011997,0.009445,0.002552,0.019,687.200,1.000
Net11(),33000,0.009843,0.007365,0.002478,0.025,691.208,1.000
Net11(),33200,0.010541,0.008231,0.002310,0.021,695.774,1.000
Net11(),33400,0.010115,0.007780,0.002336,0.019,699.770,1.000
Net11(),33600,0.012823,0.010464,0.002359,0.027,703.766,1.000
Net11(),33800,0.007000,0.004606,0.002395,0.019,708.274,1.000
Net11(),34000,0.005015,0.002646,0.002369,0.019,712.301,1.000
Net11(),34200,0.008816,0.006675,0.002141,0.026,716.477,1.000
Net11(),34400,0.006952,0.004705,0.002247,0.019,720.818,1.000
Net11(),34600,0.010219,0.008135,0.002084,0.019,724.809,1.000
Net11(),34800,0.029324,0.027105,0.002219,0.028,729.196,1.000
Net11(),35000,0.009225,0.006880,0.002345,0.019,733.436,1.000
Net11(),35200,0.011671,0.009467,0.002204,0.019,737.456,1.000
Net11(),35400,0.003601,0.001507,0.002094,0.019,742.006,1.000
Net11(),35600,0.008938,0.006737,0.002202,0.021,746.002,1.000
Net11(),35800,0.004032,0.001832,0.002200,0.019,749.996,1.000
Net11(),36000,0.011002,0.008829,0.002173,0.019,754.606,1.000
Net11(),36200,0.005295,0.003208,0.002087,0.020,758.569,1.000
Net11(),36400,0.004190,0.002018,0.002172,0.020,762.558,1.000
Net11(),36600,0.008565,0.006473,0.002092,0.019,767.123,1.000
Net11(),36800,0.004245,0.001952,0.002292,0.021,771.118,1.000
Net11(),37000,0.003553,0.001622,0.001931,0.019,775.092,1.000
Net11(),37200,0.006458,0.004403,0.002056,0.020,779.669,1.000
Net11(),37400,0.006694,0.004699,0.001995,0.019,783.611,1.000
Net11(),37600,0.004030,0.002084,0.001946,0.033,787.601,1.000
Net11(),37800,0.003230,0.001236,0.001994,0.019,792.125,1.000
Net11(),38000,0.006088,0.004120,0.001969,0.020,796.121,1.000
Net11(),38200,0.005604,0.003653,0.001950,0.025,800.315,1.000
Net11(),38400,0.006763,0.004863,0.001900,0.020,804.694,1.000
Net11(),38600,0.003757,0.001919,0.001838,0.019,808.684,1.000
Net11(),38800,0.005708,0.003737,0.001971,0.024,813.086,1.000
Net11(),39000,0.005615,0.003733,0.001882,0.021,817.309,1.000
Net11(),39200,0.003402,0.001589,0.001814,0.019,821.282,1.000
Net11(),39400,0.002667,0.000850,0.001817,0.035,825.801,1.000
Net11(),39600,0.003114,0.001319,0.001795,0.019,829.820,1.000
Net11(),39800,0.003335,0.001551,0.001784,0.019,833.812,1.000
Net11(),40000,0.004659,0.002808,0.001851,0.019,838.368,1.000
Net11(),40200,0.003189,0.001435,0.001754,0.020,842.355,1.000
Net11(),40400,0.002672,0.001035,0.001638,0.020,846.328,1.000
Net11(),40600,0.003172,0.001302,0.001870,0.019,850.854,1.000
Net11(),40800,0.002800,0.001067,0.001733,0.020,854.838,1.000
Net11(),41000,0.002808,0.000999,0.001809,0.019,858.838,1.000
Net11(),41200,0.002602,0.000796,0.001806,0.021,863.395,1.000
Net11(),41400,0.002503,0.000733,0.001771,0.024,867.395,1.000
Net11(),41600,0.002842,0.001114,0.001728,0.020,871.391,1.000
