net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net3(),41600,0.028127,0.012649,0.015478,0.014,423.948,1.000
Net3(),41800,0.028446,0.011704,0.016742,0.010,425.989,1.000
Net3(),42000,0.027633,0.011922,0.015711,0.009,427.912,1.000
Net3(),42200,0.027936,0.012265,0.015671,0.010,429.812,1.000
Net3(),42400,0.030338,0.014331,0.016006,0.015,431.736,1.000
Net3(),42600,0.026002,0.010014,0.015989,0.009,433.666,1.000
Net3(),42800,0.023422,0.009430,0.013992,0.016,435.988,1.000
Net3(),43000,0.030411,0.011526,0.018885,0.015,438.000,1.000
Net3(),43200,0.026152,0.011991,0.014161,0.009,439.921,1.000
Net3(),43400,0.028375,0.010378,0.017997,0.009,441.833,1.000
Net3(),43600,0.025733,0.010226,0.015507,0.009,443.724,1.000
Net3(),43800,0.024867,0.010900,0.013967,0.009,445.653,1.000
Net3(),44000,0.024915,0.011931,0.012985,0.015,447.945,1.000
Net3(),44200,0.021959,0.010892,0.011067,0.010,449.981,1.000
Net3(),44400,0.027935,0.011231,0.016703,0.009,451.914,1.000
Net3(),44600,0.024786,0.011532,0.013254,0.009,453.824,1.000
Net3(),44800,0.027770,0.008932,0.018838,0.009,455.738,1.000
Net3(),45000,0.027642,0.007677,0.019965,0.010,457.647,1.000
Net3(),45200,0.029169,0.009841,0.019328,0.012,459.968,1.000
Net3(),45400,0.025542,0.010229,0.015313,0.009,462.034,1.000
Net3(),45600,0.024964,0.009319,0.015645,0.009,463.981,1.000
Net3(),45800,0.023793,0.009084,0.014709,0.009,465.882,1.000
Net3(),46000,0.023952,0.010680,0.013273,0.009,467.789,1.000
Net3(),46200,0.023720,0.009594,0.014126,0.009,469.703,1.000
Net3(),46400,0.026957,0.009644,0.017314,0.014,471.965,1.000
Net3(),46600,0.034483,0.018345,0.016138,0.009,474.005,1.000
Net3(),46800,0.028428,0.011848,0.016579,0.009,475.907,1.000
Net3(),47000,0.023138,0.010830,0.012308,0.009,477.828,1.000
Net3(),47200,0.024746,0.009758,0.014988,0.009,479.743,1.000
Net3(),47400,0.023146,0.009289,0.013857,0.009,481.693,1.000
Net3(),47600,0.023808,0.010380,0.013429,0.011,483.955,1.000
Net3(),47800,0.028758,0.011901,0.016858,0.009,485.994,1.000
Net3(),48000,0.021354,0.010154,0.011200,0.009,487.899,1.000
Net3(),48200,0.024237,0.012161,0.012076,0.009,489.797,1.000
Net3(),48400,0.022898,0.007672,0.015225,0.010,491.728,1.000
Net3(),48600,0.024070,0.011307,0.012763,0.010,493.683,1.000
Net3(),48800,0.025388,0.010082,0.015306,0.011,495.944,1.000
Net3(),49000,0.021441,0.009389,0.012051,0.009,497.999,1.000
Net3(),49200,0.021821,0.008921,0.012900,0.009,499.921,1.000
Net3(),49400,0.023361,0.007607,0.015754,0.009,501.840,1.000
Net3(),49600,0.026138,0.010464,0.015674,0.009,503.760,1.000
Net3(),49800,0.024080,0.012212,0.011869,0.010,505.683,1.000
Net3(),50000,0.024743,0.009033,0.015711,0.014,507.942,1.000
